customer_id,segment,acquisition_channel,uses_escrow,acquisition_cost_inr,avg_order_value_inr,orders_per_year,tenure_days,churned
3440,Homepreneurs,Campus Activation,0,50,133.1,32,365,0
3441,Homepreneurs,Paid Social,1,150,141.8,28,10,1
3442,Ad-Hoc Sellers,Organic,0,0,130.76,1,53,1
3443,Ad-Hoc Sellers,Paid Social,1,150,157.31,0,21,1
3444,Homepreneurs,Organic,1,0,145.77,30,365,0
3445,Ad-Hoc Sellers,Organic,0,0,146.75,2,155,1
3446,Ad-Hoc Sellers,Paid Social,1,150,147.32,3,83,1
3447,Homepreneurs,Paid Social,1,150,151.54,12,365,0
3448,Homepreneurs,Paid Social,0,150,128.74,25,365,0
3449,Homepreneurs,Paid Social,0,150,155.78,25,32,1
3450,Homepreneurs,Campus Activation,0,50,97.81,30,365,0
3451,Students,Organic,0,0,159.38,7,71,1
3452,Homepreneurs,Organic,0,0,108.69,30,365,0
3453,Students,Campus Activation,1,50,181.05,2,115,1
3454,Students,Paid Social,0,150,89.43,2,32,1
3455,Students,Campus Activation,1,50,145.96,0,123,1
3456,Ad-Hoc Sellers,Paid Social,1,150,105.73,0,10,1
3457,Homepreneurs,Paid Social,1,150,175.89,30,365,0
3458,Ad-Hoc Sellers,Campus Activation,1,50,151.2,0,35,1
3459,Homepreneurs,Paid Social,0,150,130.74,11,284,1
3460,Homepreneurs,Paid Social,0,150,153.31,17,256,1
3461,Ad-Hoc Sellers,Organic,0,0,148.02,0,43,1
3462,Students,Paid Social,0,150,118.64,1,27,1
3463,Students,Paid Social,0,150,99.23,1,1,1
3464,Ad-Hoc Sellers,Paid Social,1,150,133.79,5,6,1
3465,Ad-Hoc Sellers,Paid Social,0,150,123.56,1,55,1
3466,Ad-Hoc Sellers,Campus Activation,1,50,111.97,6,68,1
3467,Students,Paid Social,0,150,98.64,3,30,1
3468,Students,Paid Social,0,150,134.32,1,120,1
3469,Students,Organic,0,0,117.45,11,82,1
3470,Students,Organic,0,0,123.31,1,33,1
3471,Homepreneurs,Organic,1,0,155.0,20,0,1
3472,Ad-Hoc Sellers,Paid Social,0,150,118.59,0,2,1
3473,Ad-Hoc Sellers,Paid Social,0,150,136.12,1,166,1
3474,Ad-Hoc Sellers,Paid Social,0,150,132.11,0,80,1
3475,Students,Paid Social,0,150,144.7,1,94,1
3476,Students,Organic,0,0,87.9,7,65,1
3477,Students,Paid Social,1,150,172.08,0,74,1
3478,Students,Campus Activation,0,50,136.52,1,319,1
3479,Ad-Hoc Sellers,Paid Social,1,150,97.85,1,1,1
3480,Ad-Hoc Sellers,Paid Social,0,150,75.25,2,86,1
3481,Homepreneurs,Campus Activation,0,50,140.44,28,365,0
3482,Students,Campus Activation,0,50,130.35,3,4,1
3483,Ad-Hoc Sellers,Paid Social,0,150,105.56,1,39,1
3484,Ad-Hoc Sellers,Organic,0,0,150.57,0,64,1
3485,Students,Paid Social,0,150,136.57,6,79,1
3486,Ad-Hoc Sellers,Paid Social,0,150,133.43,0,76,1
3487,Ad-Hoc Sellers,Paid Social,0,150,125.06,0,22,1
3488,Students,Campus Activation,0,50,112.28,4,97,1
3489,Ad-Hoc Sellers,Campus Activation,1,50,195.09,4,21,1
3490,Homepreneurs,Organic,0,0,148.13,12,365,0
3491,Ad-Hoc Sellers,Paid Social,0,150,110.05,4,48,1
3492,Ad-Hoc Sellers,Campus Activation,1,50,119.71,3,222,1
3493,Students,Paid Social,0,150,112.05,5,24,1
3494,Ad-Hoc Sellers,Organic,0,0,105.0,2,74,1
3495,Students,Organic,0,0,133.58,2,97,1
3496,Ad-Hoc Sellers,Campus Activation,1,50,176.44,2,109,1
3497,Students,Paid Social,0,150,149.1,4,30,1
3498,Students,Paid Social,1,150,156.08,2,145,1
3499,Homepreneurs,Paid Social,1,150,152.49,12,235,1
3500,Ad-Hoc Sellers,Paid Social,1,150,164.77,2,17,1
3501,Ad-Hoc Sellers,Paid Social,0,150,123.36,2,48,1
3502,Ad-Hoc Sellers,Paid Social,0,150,136.33,0,63,1
3503,Students,Paid Social,1,150,156.61,3,176,1
3504,Students,Campus Activation,1,50,136.58,4,31,1
3505,Ad-Hoc Sellers,Organic,0,0,131.54,2,4,1
3506,Ad-Hoc Sellers,Paid Social,0,150,139.66,0,16,1
3507,Students,Campus Activation,0,50,135.34,1,107,1
3508,Homepreneurs,Paid Social,0,150,105.16,21,365,0
3509,Ad-Hoc Sellers,Paid Social,1,150,172.03,2,88,1
3510,Students,Paid Social,1,150,160.2,6,59,1
3511,Ad-Hoc Sellers,Organic,0,0,89.24,1,35,1
3512,Students,Organic,0,0,133.71,0,14,1
3513,Homepreneurs,Campus Activation,1,50,132.82,50,365,0
3514,Homepreneurs,Paid Social,1,150,181.92,24,12,1
3515,Ad-Hoc Sellers,Paid Social,0,150,95.96,2,8,1
3516,Students,Campus Activation,1,50,141.96,9,20,1
3517,Homepreneurs,Paid Social,0,150,131.78,21,365,0
3518,Students,Paid Social,0,150,111.97,3,12,1
3519,Homepreneurs,Paid Social,1,150,119.47,23,365,0
3520,Students,Campus Activation,0,50,97.43,6,144,1
3521,Students,Paid Social,0,150,145.73,7,93,1
3522,Ad-Hoc Sellers,Paid Social,0,150,82.66,4,30,1
3523,Ad-Hoc Sellers,Campus Activation,0,50,102.33,0,40,1
3524,Ad-Hoc Sellers,Paid Social,1,150,134.55,2,50,1
3525,Homepreneurs,Paid Social,0,150,99.56,28,242,1
3526,Ad-Hoc Sellers,Paid Social,0,150,118.12,2,20,1
3527,Students,Paid Social,0,150,98.56,1,18,1
3528,Students,Paid Social,0,150,104.66,3,127,1
3529,Ad-Hoc Sellers,Campus Activation,0,50,145.71,0,16,1
3530,Homepreneurs,Paid Social,1,150,156.05,16,365,0
3531,Ad-Hoc Sellers,Organic,0,0,111.32,0,143,1
3532,Homepreneurs,Campus Activation,0,50,151.11,26,365,0
3533,Homepreneurs,Organic,1,0,168.6,25,365,0
3534,Students,Paid Social,0,150,135.81,1,1,1
3535,Homepreneurs,Paid Social,1,150,131.77,37,258,1
3536,Ad-Hoc Sellers,Organic,1,0,155.36,0,59,1
3537,Students,Organic,0,0,137.49,7,32,1
3538,Homepreneurs,Campus Activation,1,50,180.13,16,121,1
3539,Students,Paid Social,0,150,144.46,3,28,1
3540,Homepreneurs,Campus Activation,1,50,123.35,19,365,0
3541,Ad-Hoc Sellers,Campus Activation,1,50,143.01,2,59,1
3542,Homepreneurs,Organic,0,0,144.64,29,200,1
3543,Students,Organic,0,0,136.58,2,60,1
3544,Ad-Hoc Sellers,Paid Social,1,150,137.03,2,365,0
3545,Students,Paid Social,0,150,97.93,8,52,1
3546,Students,Paid Social,0,150,103.13,4,338,1
3547,Students,Organic,0,0,94.3,3,154,1
3548,Students,Paid Social,0,150,145.23,7,65,1
3549,Students,Paid Social,0,150,136.15,8,23,1
3550,Homepreneurs,Organic,0,0,110.06,16,51,1
3551,Students,Organic,0,0,132.39,6,50,1
3552,Students,Paid Social,0,150,98.87,2,214,1
3553,Students,Paid Social,0,150,97.49,6,4,1
3554,Ad-Hoc Sellers,Organic,0,0,112.75,0,14,1
3555,Students,Campus Activation,1,50,138.34,1,31,1
3556,Homepreneurs,Campus Activation,1,50,115.23,21,109,1
3557,Students,Organic,0,0,141.3,1,141,1
3558,Ad-Hoc Sellers,Paid Social,1,150,144.46,2,27,1
3559,Homepreneurs,Paid Social,1,150,125.06,29,365,0
3560,Students,Paid Social,0,150,116.36,4,12,1
3561,Ad-Hoc Sellers,Paid Social,0,150,135.76,2,34,1
3562,Students,Organic,0,0,128.76,3,61,1
3563,Students,Campus Activation,0,50,100.61,3,59,1
3564,Ad-Hoc Sellers,Organic,0,0,131.78,5,35,1
3565,Ad-Hoc Sellers,Paid Social,1,150,112.81,3,10,1
3566,Homepreneurs,Paid Social,1,150,97.01,26,332,1
3567,Students,Organic,1,0,166.16,3,159,1
3568,Students,Organic,1,0,163.74,6,4,1
3569,Homepreneurs,Paid Social,0,150,111.17,17,365,0
3570,Homepreneurs,Paid Social,0,150,128.39,11,365,0
3571,Ad-Hoc Sellers,Paid Social,0,150,93.79,1,35,1
3572,Ad-Hoc Sellers,Campus Activation,1,50,126.72,7,153,1
3573,Ad-Hoc Sellers,Paid Social,0,150,90.06,0,32,1
3574,Homepreneurs,Campus Activation,1,50,170.43,30,365,0
3575,Homepreneurs,Organic,1,0,115.19,27,365,0
3576,Ad-Hoc Sellers,Organic,1,0,148.45,0,13,1
3577,Ad-Hoc Sellers,Organic,0,0,164.11,8,6,1
3578,Homepreneurs,Organic,0,0,138.77,15,212,1
3579,Students,Organic,1,0,153.49,1,19,1
3580,Students,Organic,0,0,123.28,2,74,1
3581,Students,Paid Social,0,150,112.73,4,21,1
3582,Ad-Hoc Sellers,Paid Social,0,150,110.39,1,108,1
3583,Ad-Hoc Sellers,Paid Social,0,150,121.99,2,62,1
3584,Students,Campus Activation,1,50,139.65,0,365,0
3585,Students,Paid Social,1,150,148.33,6,16,1
3586,Homepreneurs,Campus Activation,1,50,147.51,10,365,0
3587,Ad-Hoc Sellers,Campus Activation,1,50,153.68,1,220,1
3588,Students,Paid Social,0,150,83.76,3,9,1
3589,Homepreneurs,Organic,1,0,146.35,31,198,1
3590,Students,Campus Activation,0,50,113.65,0,47,1
3591,Students,Campus Activation,1,50,121.62,4,27,1
3592,Students,Paid Social,0,150,99.62,0,14,1
3593,Ad-Hoc Sellers,Paid Social,0,150,138.75,2,89,1
3594,Students,Organic,0,0,122.37,8,140,1
3595,Students,Organic,1,0,167.18,3,30,1
3596,Homepreneurs,Organic,1,0,165.78,30,365,0
3597,Homepreneurs,Organic,0,0,99.68,28,365,0
3598,Students,Paid Social,0,150,121.49,3,145,1
3599,Homepreneurs,Campus Activation,1,50,134.64,19,312,1
3600,Homepreneurs,Organic,1,0,149.19,14,365,0
3601,Ad-Hoc Sellers,Paid Social,1,150,138.48,4,90,1
3602,Students,Paid Social,1,150,159.46,4,37,1
3603,Ad-Hoc Sellers,Campus Activation,0,50,104.46,0,150,1
3604,Ad-Hoc Sellers,Paid Social,0,150,122.3,0,21,1
3605,Homepreneurs,Organic,1,0,136.07,7,329,1
3606,Ad-Hoc Sellers,Paid Social,0,150,102.99,3,2,1
3607,Students,Paid Social,0,150,124.97,4,51,1
3608,Students,Paid Social,0,150,112.64,5,78,1
3609,Students,Campus Activation,0,50,97.32,3,276,1
3610,Homepreneurs,Paid Social,1,150,157.78,11,364,1
3611,Students,Paid Social,0,150,149.69,4,365,0
3612,Students,Paid Social,0,150,123.57,2,120,1
3613,Homepreneurs,Campus Activation,1,50,143.94,12,6,1
3614,Students,Organic,0,0,160.74,9,58,1
3615,Homepreneurs,Paid Social,0,150,95.39,22,68,1
3616,Ad-Hoc Sellers,Paid Social,1,150,143.27,1,77,1
3617,Homepreneurs,Paid Social,1,150,170.03,13,365,0
3618,Ad-Hoc Sellers,Campus Activation,1,50,159.96,8,39,1
3619,Homepreneurs,Paid Social,0,150,113.24,11,365,0
3620,Students,Organic,1,0,145.21,6,39,1
3621,Students,Organic,0,0,98.36,4,365,0
3622,Students,Paid Social,0,150,140.11,1,166,1
3623,Students,Paid Social,1,150,129.62,5,44,1
3624,Ad-Hoc Sellers,Organic,1,0,136.49,1,101,1
3625,Students,Paid Social,0,150,112.31,7,102,1
3626,Ad-Hoc Sellers,Paid Social,1,150,133.36,2,31,1
3627,Ad-Hoc Sellers,Paid Social,0,150,111.8,1,12,1
3628,Homepreneurs,Paid Social,0,150,101.38,37,112,1
3629,Homepreneurs,Paid Social,0,150,143.13,36,291,1
3630,Homepreneurs,Campus Activation,0,50,100.77,29,17,1
3631,Ad-Hoc Sellers,Campus Activation,0,50,131.62,3,57,1
3632,Homepreneurs,Organic,0,0,126.51,11,349,1
3633,Ad-Hoc Sellers,Campus Activation,0,50,149.73,0,4,1
3634,Students,Paid Social,1,150,134.61,3,47,1
3635,Students,Paid Social,0,150,106.37,5,51,1
3636,Students,Paid Social,0,150,80.65,6,365,0
3637,Students,Paid Social,0,150,110.99,2,74,1
3638,Students,Organic,0,0,122.19,2,157,1
3639,Students,Organic,0,0,79.19,3,108,1
3640,Students,Paid Social,1,150,162.38,4,47,1
3641,Ad-Hoc Sellers,Paid Social,1,150,145.3,2,8,1
3642,Students,Organic,0,0,141.05,3,45,1
3643,Ad-Hoc Sellers,Campus Activation,0,50,85.02,0,36,1
3644,Homepreneurs,Paid Social,0,150,110.87,47,215,1
3645,Ad-Hoc Sellers,Campus Activation,0,50,119.09,3,86,1
3646,Students,Paid Social,0,150,116.17,7,18,1
3647,Students,Paid Social,1,150,138.11,4,156,1
3648,Ad-Hoc Sellers,Paid Social,0,150,118.26,1,21,1
3649,Homepreneurs,Campus Activation,0,50,145.02,17,365,0
3650,Homepreneurs,Campus Activation,0,50,145.48,56,362,1
3651,Students,Paid Social,1,150,136.54,2,49,1
3652,Homepreneurs,Paid Social,0,150,168.1,44,73,1
3653,Homepreneurs,Paid Social,0,150,78.82,14,365,0
3654,Homepreneurs,Paid Social,0,150,131.29,25,51,1
3655,Students,Paid Social,1,150,147.66,6,365,0
3656,Students,Paid Social,1,150,180.67,3,325,1
3657,Homepreneurs,Paid Social,0,150,108.68,6,203,1
3658,Students,Paid Social,1,150,126.66,5,8,1
3659,Ad-Hoc Sellers,Paid Social,1,150,136.4,1,112,1
3660,Students,Organic,1,0,146.37,1,17,1
3661,Students,Paid Social,0,150,91.73,3,6,1
3662,Ad-Hoc Sellers,Paid Social,0,150,156.77,0,12,1
3663,Students,Paid Social,1,150,150.33,2,355,1
3664,Homepreneurs,Organic,1,0,130.32,20,365,0
3665,Students,Campus Activation,0,50,142.76,5,10,1
3666,Students,Paid Social,0,150,149.48,4,153,1
3667,Students,Organic,0,0,123.92,5,365,0
3668,Ad-Hoc Sellers,Paid Social,0,150,102.61,3,7,1
3669,Students,Paid Social,0,150,89.31,2,12,1
3670,Homepreneurs,Paid Social,0,150,110.14,28,52,1
3671,Students,Campus Activation,0,50,165.1,3,145,1
3672,Homepreneurs,Paid Social,0,150,133.01,24,365,0
3673,Students,Paid Social,0,150,121.55,6,43,1
3674,Students,Paid Social,1,150,159.15,2,6,1
3675,Homepreneurs,Paid Social,0,150,140.13,14,43,1
3676,Homepreneurs,Paid Social,0,150,138.14,36,4,1
3677,Students,Paid Social,0,150,137.96,6,68,1
3678,Students,Organic,1,0,114.29,0,6,1
3679,Homepreneurs,Paid Social,1,150,113.91,13,83,1
3680,Students,Organic,0,0,88.48,5,109,1
3681,Ad-Hoc Sellers,Campus Activation,0,50,109.26,6,126,1
3682,Homepreneurs,Campus Activation,1,50,165.62,9,365,0
3683,Ad-Hoc Sellers,Organic,0,0,99.41,1,103,1
3684,Students,Organic,1,0,153.97,3,115,1
3685,Homepreneurs,Paid Social,0,150,71.37,17,89,1
3686,Ad-Hoc Sellers,Paid Social,0,150,115.13,1,4,1
3687,Ad-Hoc Sellers,Paid Social,0,150,131.8,0,26,1
3688,Ad-Hoc Sellers,Paid Social,1,150,121.22,1,50,1
3689,Ad-Hoc Sellers,Organic,1,0,109.6,1,85,1
3690,Homepreneurs,Paid Social,0,150,127.12,30,365,0
3691,Homepreneurs,Paid Social,0,150,84.94,41,365,0
3692,Ad-Hoc Sellers,Organic,1,0,169.17,7,63,1
3693,Ad-Hoc Sellers,Paid Social,1,150,161.78,2,126,1
3694,Homepreneurs,Organic,1,0,152.45,17,112,1
3695,Students,Organic,0,0,156.96,3,3,1
3696,Students,Paid Social,0,150,123.08,10,128,1
3697,Students,Paid Social,0,150,152.5,1,30,1
3698,Homepreneurs,Paid Social,0,150,103.13,20,246,1
3699,Students,Paid Social,1,150,125.48,1,122,1
3700,Homepreneurs,Organic,0,0,112.98,15,365,0
3701,Homepreneurs,Paid Social,0,150,110.42,31,154,1
3702,Homepreneurs,Paid Social,0,150,121.48,23,365,0
3703,Homepreneurs,Paid Social,0,150,128.87,42,60,1
3704,Students,Paid Social,1,150,108.08,2,365,0
3705,Students,Campus Activation,0,50,100.41,2,2,1
3706,Students,Campus Activation,1,50,102.18,3,112,1
3707,Homepreneurs,Campus Activation,0,50,199.71,24,67,1
3708,Students,Paid Social,1,150,115.74,2,103,1
3709,Homepreneurs,Campus Activation,1,50,145.2,50,365,0
3710,Ad-Hoc Sellers,Paid Social,1,150,178.27,0,28,1
3711,Ad-Hoc Sellers,Paid Social,1,150,147.29,0,1,1
3712,Ad-Hoc Sellers,Paid Social,0,150,139.83,1,101,1
3713,Ad-Hoc Sellers,Campus Activation,1,50,149.27,5,87,1
3714,Students,Organic,0,0,124.51,6,181,1
3715,Ad-Hoc Sellers,Paid Social,0,150,114.61,4,4,1
3716,Students,Organic,0,0,95.56,1,143,1
3717,Homepreneurs,Paid Social,0,150,134.4,22,9,1
3718,Ad-Hoc Sellers,Paid Social,1,150,156.32,6,125,1
3719,Students,Campus Activation,0,50,116.28,4,28,1
3720,Ad-Hoc Sellers,Paid Social,1,150,145.99,0,28,1
3721,Students,Paid Social,0,150,128.85,3,133,1
3722,Students,Organic,0,0,103.7,3,49,1
3723,Homepreneurs,Campus Activation,0,50,99.1,14,153,1
3724,Homepreneurs,Organic,0,0,131.86,26,155,1
3725,Ad-Hoc Sellers,Paid Social,1,150,127.99,5,0,1
3726,Students,Paid Social,1,150,146.97,3,122,1
3727,Ad-Hoc Sellers,Paid Social,1,150,172.84,3,17,1
3728,Students,Paid Social,0,150,146.25,3,40,1
3729,Homepreneurs,Organic,0,0,111.71,22,105,1
3730,Homepreneurs,Organic,1,0,127.1,12,118,1
3731,Homepreneurs,Campus Activation,0,50,105.62,23,325,1
3732,Homepreneurs,Paid Social,1,150,119.84,7,211,1
3733,Students,Paid Social,0,150,106.63,0,1,1
3734,Homepreneurs,Organic,0,0,145.65,15,304,1
3735,Students,Campus Activation,1,50,122.96,3,97,1
3736,Students,Campus Activation,1,50,114.22,4,14,1
3737,Ad-Hoc Sellers,Paid Social,1,150,165.45,1,117,1
3738,Ad-Hoc Sellers,Campus Activation,0,50,122.53,1,49,1
3739,Homepreneurs,Campus Activation,0,50,109.38,21,365,0
3740,Homepreneurs,Campus Activation,0,50,112.61,22,58,1
3741,Students,Paid Social,0,150,134.16,6,24,1
3742,Students,Paid Social,1,150,114.94,2,38,1
3743,Ad-Hoc Sellers,Campus Activation,0,50,128.63,2,18,1
3744,Ad-Hoc Sellers,Organic,1,0,125.04,2,15,1
3745,Ad-Hoc Sellers,Organic,1,0,164.98,0,20,1
3746,Students,Organic,1,0,125.51,9,110,1
3747,Students,Campus Activation,0,50,161.95,2,39,1
3748,Students,Paid Social,1,150,149.37,6,63,1
3749,Ad-Hoc Sellers,Paid Social,1,150,161.03,1,35,1
3750,Homepreneurs,Paid Social,0,150,132.97,20,294,1
3751,Ad-Hoc Sellers,Paid Social,1,150,156.66,3,5,1
3752,Homepreneurs,Campus Activation,0,50,134.93,12,102,1
3753,Homepreneurs,Organic,0,0,114.95,25,250,1
3754,Ad-Hoc Sellers,Paid Social,0,150,138.91,0,7,1
3755,Students,Paid Social,0,150,143.61,1,52,1
3756,Ad-Hoc Sellers,Paid Social,0,150,103.24,2,30,1
3757,Students,Paid Social,0,150,101.54,6,3,1
3758,Homepreneurs,Paid Social,0,150,126.36,17,65,1
3759,Students,Paid Social,1,150,103.08,1,85,1
3760,Homepreneurs,Paid Social,1,150,160.98,27,365,0
3761,Homepreneurs,Paid Social,0,150,115.68,37,365,0
3762,Homepreneurs,Paid Social,0,150,116.96,13,243,1
3763,Ad-Hoc Sellers,Paid Social,1,150,158.23,2,14,1
3764,Ad-Hoc Sellers,Paid Social,0,150,93.0,1,2,1
3765,Homepreneurs,Paid Social,0,150,120.82,14,365,0
3766,Homepreneurs,Paid Social,1,150,158.73,15,365,0
3767,Ad-Hoc Sellers,Paid Social,1,150,134.76,0,56,1
3768,Students,Paid Social,1,150,153.57,2,280,1
3769,Homepreneurs,Organic,1,0,135.44,21,105,1
3770,Homepreneurs,Organic,1,0,135.42,44,365,0
3771,Homepreneurs,Paid Social,1,150,135.75,31,365,0
3772,Homepreneurs,Organic,0,0,138.76,11,365,0
3773,Homepreneurs,Campus Activation,0,50,126.73,12,252,1
3774,Homepreneurs,Paid Social,1,150,155.85,15,229,1
3775,Students,Paid Social,1,150,152.0,3,136,1
3776,Ad-Hoc Sellers,Paid Social,0,150,139.11,2,11,1
3777,Students,Paid Social,0,150,129.37,4,213,1
3778,Students,Organic,1,0,138.42,6,17,1
3779,Ad-Hoc Sellers,Campus Activation,0,50,113.9,0,11,1
3780,Ad-Hoc Sellers,Campus Activation,0,50,104.03,0,27,1
3781,Homepreneurs,Paid Social,0,150,134.31,30,365,0
3782,Homepreneurs,Paid Social,0,150,149.93,26,97,1
3783,Ad-Hoc Sellers,Campus Activation,1,50,154.56,4,79,1
3784,Homepreneurs,Paid Social,1,150,140.69,32,365,0
3785,Ad-Hoc Sellers,Paid Social,0,150,144.79,3,3,1
3786,Homepreneurs,Paid Social,0,150,110.97,19,365,0
3787,Ad-Hoc Sellers,Paid Social,0,150,114.98,1,148,1
3788,Students,Paid Social,1,150,173.0,4,24,1
3789,Homepreneurs,Campus Activation,0,50,130.71,20,365,0
3790,Ad-Hoc Sellers,Paid Social,0,150,116.2,4,74,1
3791,Homepreneurs,Paid Social,0,150,120.07,45,365,0
3792,Homepreneurs,Organic,0,0,132.11,30,34,1
3793,Ad-Hoc Sellers,Organic,0,0,113.22,1,14,1
3794,Students,Paid Social,0,150,131.11,0,89,1
3795,Homepreneurs,Campus Activation,0,50,120.55,30,365,0
3796,Homepreneurs,Campus Activation,1,50,127.14,31,365,0
3797,Students,Organic,0,0,126.77,6,32,1
3798,Homepreneurs,Paid Social,0,150,125.23,11,365,0
3799,Students,Paid Social,0,150,77.84,4,227,1
3800,Students,Paid Social,1,150,139.31,5,272,1
3801,Ad-Hoc Sellers,Campus Activation,0,50,142.43,2,76,1
3802,Homepreneurs,Campus Activation,1,50,154.44,8,365,0
3803,Students,Organic,0,0,128.54,3,61,1
3804,Ad-Hoc Sellers,Paid Social,0,150,102.23,1,166,1
3805,Ad-Hoc Sellers,Campus Activation,1,50,123.83,2,4,1
3806,Students,Paid Social,0,150,116.1,3,34,1
3807,Ad-Hoc Sellers,Paid Social,0,150,130.37,5,98,1
3808,Students,Paid Social,1,150,158.74,4,57,1
3809,Ad-Hoc Sellers,Campus Activation,0,50,106.07,1,1,1
3810,Students,Campus Activation,0,50,99.06,6,39,1
3811,Students,Paid Social,0,150,148.02,6,85,1
3812,Ad-Hoc Sellers,Organic,1,0,169.01,4,68,1
3813,Students,Paid Social,1,150,123.94,6,36,1
3814,Students,Paid Social,1,150,174.44,3,55,1
3815,Students,Campus Activation,0,50,110.92,4,48,1
3816,Homepreneurs,Campus Activation,0,50,153.04,19,365,0
3817,Students,Paid Social,1,150,153.46,7,8,1
3818,Homepreneurs,Paid Social,0,150,106.29,19,99,1
3819,Ad-Hoc Sellers,Paid Social,0,150,111.48,4,4,1
3820,Students,Paid Social,1,150,130.57,3,365,0
3821,Ad-Hoc Sellers,Paid Social,0,150,133.58,4,12,1
3822,Homepreneurs,Paid Social,1,150,158.42,25,278,1
3823,Ad-Hoc Sellers,Campus Activation,0,50,124.07,4,129,1
3824,Students,Paid Social,1,150,148.38,3,365,0
3825,Students,Campus Activation,0,50,135.77,4,114,1
3826,Ad-Hoc Sellers,Organic,0,0,123.74,3,3,1
3827,Homepreneurs,Paid Social,0,150,131.94,30,365,0
3828,Ad-Hoc Sellers,Campus Activation,1,50,162.4,2,19,1
3829,Homepreneurs,Campus Activation,0,50,97.04,18,198,1
3830,Homepreneurs,Paid Social,0,150,112.26,23,365,0
3831,Students,Paid Social,0,150,136.07,4,360,1
3832,Students,Organic,0,0,125.3,2,43,1
3833,Homepreneurs,Paid Social,0,150,102.44,8,365,0
3834,Students,Paid Social,1,150,65.78,4,337,1
3835,Ad-Hoc Sellers,Paid Social,0,150,143.17,8,72,1
3836,Homepreneurs,Organic,0,0,105.99,30,317,1
3837,Students,Paid Social,0,150,112.22,4,47,1
3838,Homepreneurs,Organic,1,0,149.02,35,365,0
3839,Ad-Hoc Sellers,Paid Social,0,150,121.54,2,4,1
3840,Ad-Hoc Sellers,Paid Social,0,150,131.82,1,32,1
3841,Homepreneurs,Campus Activation,0,50,105.8,25,35,1
3842,Ad-Hoc Sellers,Paid Social,1,150,146.83,0,26,1
3843,Students,Paid Social,0,150,84.37,0,107,1
3844,Ad-Hoc Sellers,Paid Social,0,150,118.77,3,3,1
3845,Homepreneurs,Paid Social,0,150,164.14,14,17,1
3846,Students,Paid Social,0,150,137.28,2,2,1
3847,Students,Organic,0,0,147.6,0,130,1
3848,Students,Paid Social,0,150,140.0,0,131,1
3849,Students,Campus Activation,1,50,132.38,5,365,0
3850,Ad-Hoc Sellers,Paid Social,0,150,118.45,7,67,1
3851,Ad-Hoc Sellers,Organic,1,0,160.99,1,52,1
3852,Students,Paid Social,0,150,135.47,3,100,1
3853,Homepreneurs,Paid Social,1,150,135.5,14,365,0
3854,Ad-Hoc Sellers,Campus Activation,0,50,120.75,1,77,1
3855,Students,Campus Activation,0,50,83.83,2,196,1
3856,Students,Paid Social,1,150,133.36,3,1,1
3857,Students,Paid Social,1,150,136.43,0,253,1
3858,Ad-Hoc Sellers,Organic,0,0,103.37,0,55,1
3859,Students,Paid Social,0,150,129.79,4,150,1
3860,Homepreneurs,Paid Social,1,150,113.02,17,281,1
3861,Students,Paid Social,0,150,151.41,0,71,1
3862,Students,Campus Activation,0,50,125.72,2,123,1
3863,Students,Organic,0,0,139.47,6,68,1
3864,Homepreneurs,Paid Social,1,150,147.16,16,365,0
3865,Ad-Hoc Sellers,Campus Activation,0,50,91.18,3,132,1
3866,Students,Organic,0,0,123.86,6,175,1
3867,Students,Organic,0,0,150.98,4,39,1
3868,Homepreneurs,Paid Social,0,150,132.67,11,365,0
3869,Students,Campus Activation,1,50,162.61,5,28,1
3870,Homepreneurs,Paid Social,1,150,123.8,18,221,1
3871,Students,Paid Social,0,150,112.08,6,23,1
3872,Students,Organic,1,0,160.71,6,50,1
3873,Students,Paid Social,0,150,113.64,4,79,1
3874,Students,Organic,0,0,91.66,6,71,1
3875,Ad-Hoc Sellers,Paid Social,0,150,107.68,0,40,1
3876,Ad-Hoc Sellers,Paid Social,1,150,142.09,0,25,1
3877,Ad-Hoc Sellers,Organic,1,0,130.76,2,71,1
3878,Students,Paid Social,0,150,146.96,5,99,1
3879,Students,Paid Social,1,150,113.36,8,220,1
3880,Students,Paid Social,1,150,123.38,3,101,1
3881,Homepreneurs,Campus Activation,1,50,179.36,32,365,0
3882,Ad-Hoc Sellers,Organic,1,0,173.36,0,225,1
3883,Students,Campus Activation,0,50,90.25,1,47,1
3884,Homepreneurs,Paid Social,0,150,120.53,19,302,1
3885,Ad-Hoc Sellers,Paid Social,0,150,89.81,1,8,1
3886,Homepreneurs,Paid Social,1,150,171.89,17,365,0
3887,Homepreneurs,Paid Social,1,150,134.99,21,91,1
3888,Ad-Hoc Sellers,Campus Activation,1,50,129.03,2,46,1
3889,Ad-Hoc Sellers,Paid Social,0,150,146.98,1,96,1
3890,Ad-Hoc Sellers,Paid Social,0,150,110.84,0,30,1
3891,Students,Paid Social,1,150,143.14,6,110,1
3892,Homepreneurs,Paid Social,0,150,144.7,19,365,0
3893,Students,Paid Social,0,150,153.44,1,102,1
